# 143GHz 217GHz 353GHz
6.195249781012535095e-02 2.913038432598114014e-01 2.990547418594360352e-01
6.180978193879127502e-02 2.910342514514923096e-01 2.987916767597198486e-01
6.166731193661689758e-02 2.907648086547851562e-01 2.985287308692932129e-01
6.152508407831192017e-02 2.904955148696899414e-01 2.982659041881561279e-01
6.138309836387634277e-02 2.902263700962066650e-01 2.980032265186309814e-01
6.124135851860046387e-02 2.899573743343353271e-01 2.977406978607177734e-01
6.109986081719398499e-02 2.896885275840759277e-01 2.974783182144165039e-01
6.095860525965690613e-02 2.894198000431060791e-01 2.972160577774047852e-01
6.081759184598922729e-02 2.891512513160705566e-01 2.969539761543273926e-01
6.067682057619094849e-02 2.888828217983245850e-01 2.966919839382171631e-01
6.053629145026206970e-02 2.886145412921905518e-01 2.964301705360412598e-01
6.039600446820259094e-02 2.883464395999908447e-01 2.961684763431549072e-01
6.025596335530281067e-02 2.880784571170806885e-01 2.959069311618804932e-01
6.011615693569183350e-02 2.878105938434600830e-01 2.956455349922180176e-01
5.997659638524055481e-02 2.875429093837738037e-01 2.953842580318450928e-01
5.983727425336837769e-02 2.872753739356994629e-01 2.951231300830841064e-01
5.969819426536560059e-02 2.870079874992370605e-01 2.948621511459350586e-01
5.955935269594192505e-02 2.867407202720642090e-01 2.946012914180755615e-01
5.942075327038764954e-02 2.864736318588256836e-01 2.943405807018280029e-01
5.928239226341247559e-02 2.862066626548767090e-01 2.940800189971923828e-01
5.914427340030670166e-02 2.859398722648620605e-01 2.938196063041687012e-01
5.900639295578002930e-02 2.856732010841369629e-01 2.935593128204345703e-01
5.886875092983245850e-02 2.854066789150238037e-01 2.932991683483123779e-01
5.873134732246398926e-02 2.851403057575225830e-01 2.930391728878021240e-01
5.859418213367462158e-02 2.848740816116333008e-01 2.927792966365814209e-01
5.845725536346435547e-02 2.846080064773559570e-01 2.925195693969726562e-01
5.832057073712348938e-02 2.843420803546905518e-01 2.922599911689758301e-01
5.818412080407142639e-02 2.840763032436370850e-01 2.920005619525909424e-01
5.804790928959846497e-02 2.838106751441955566e-01 2.917412519454956055e-01
5.791193619370460510e-02 2.835451662540435791e-01 2.914820909500122070e-01
5.777619779109954834e-02 2.832798361778259277e-01 2.912230789661407471e-01
5.764069780707359314e-02 2.830146253108978271e-01 2.909641861915588379e-01
5.750543624162673950e-02 2.827495932579040527e-01 2.907054722309112549e-01
5.737041309475898743e-02 2.824846804141998291e-01 2.904468774795532227e-01
5.723562091588973999e-02 2.822199463844299316e-01 2.901884019374847412e-01
5.710107088088989258e-02 2.819553315639495850e-01 2.899301052093505859e-01
5.696675181388854980e-02 2.816908657550811768e-01 2.896719276905059814e-01
5.683267116546630859e-02 2.814265489578247070e-01 2.894138991832733154e-01
5.669882521033287048e-02 2.811624109745025635e-01 2.891560196876525879e-01
5.656521394848823547e-02 2.808983922004699707e-01 2.888982594013214111e-01
5.643183737993240356e-02 2.806345224380493164e-01 2.886406481266021729e-01
5.629869550466537476e-02 2.803708016872406006e-01 2.883831858634948730e-01
5.616578832268714905e-02 2.801072299480438232e-01 2.881258726119995117e-01
5.603311583399772644e-02 2.798438072204589844e-01 2.878686785697937012e-01
5.590067803859710693e-02 2.795805037021636963e-01 2.876116335391998291e-01
5.576847493648529053e-02 2.793173789978027344e-01 2.873547375202178955e-01
5.563650280237197876e-02 2.790544033050537109e-01 2.870979905128479004e-01
5.550476536154747009e-02 2.787915766239166260e-01 2.868413627147674561e-01
5.537325888872146606e-02 2.785288691520690918e-01 2.865848839282989502e-01
5.524199083447456360e-02 2.782663404941558838e-01 2.863285541534423828e-01
5.511095002293586731e-02 2.780039608478546143e-01 2.860723733901977539e-01
5.498014390468597412e-02 2.777417004108428955e-01 2.858163118362426758e-01
5.484956875443458557e-02 2.774796187877655029e-01 2.855604290962219238e-01
5.471922457218170166e-02 2.772176563739776611e-01 2.853046655654907227e-01
5.458911508321762085e-02 2.769558727741241455e-01 2.850490212440490723e-01
5.445923656225204468e-02 2.766942083835601807e-01 2.847935557365417480e-01
5.432958900928497314e-02 2.764327228069305420e-01 2.845382094383239746e-01
5.420016869902610779e-02 2.761713564395904541e-01 2.842830121517181396e-01
5.407098308205604553e-02 2.759101390838623047e-01 2.840279638767242432e-01
5.394202843308448792e-02 2.756491005420684814e-01 2.837730646133422852e-01
5.381330102682113647e-02 2.753881812095642090e-01 2.835182845592498779e-01
5.368480458855628967e-02 2.751274108886718750e-01 2.832636535167694092e-01
5.355653911828994751e-02 2.748668193817138672e-01 2.830091714859008789e-01
5.342850461602210999e-02 2.746063470840454102e-01 2.827548384666442871e-01
5.330069735646247864e-02 2.743460237979888916e-01 2.825006246566772461e-01
5.317311733961105347e-02 2.740858495235443115e-01 2.822465598583221436e-01
5.304576829075813293e-02 2.738258242607116699e-01 2.819926440715789795e-01
5.291864648461341858e-02 2.735659778118133545e-01 2.817388772964477539e-01
5.279175564646720886e-02 2.733062505722045898e-01 2.814852595329284668e-01
5.266509205102920532e-02 2.730466723442077637e-01 2.812317609786987305e-01
5.253865197300910950e-02 2.727872431278228760e-01 2.809784114360809326e-01
5.241244658827781677e-02 2.725279629230499268e-01 2.807252109050750732e-01
5.228646472096443176e-02 2.722688317298889160e-01 2.804721593856811523e-01
5.216071009635925293e-02 2.720098495483398438e-01 2.802192568778991699e-01
5.203518271446228027e-02 2.717510163784027100e-01 2.799664735794067383e-01
5.190988257527351379e-02 2.714923620223999023e-01 2.797138392925262451e-01
5.178480967879295349e-02 2.712338268756866455e-01 2.794613540172576904e-01
5.165996029973030090e-02 2.709754407405853271e-01 2.792090177536010742e-01
5.153533816337585449e-02 2.707172036170959473e-01 2.789568006992340088e-01
5.141094326972961426e-02 2.704591155052185059e-01 2.787047624588012695e-01
5.128677189350128174e-02 2.702011764049530029e-01 2.784528434276580811e-01
5.116282775998115540e-02 2.699433863162994385e-01 2.782010734081268311e-01
5.103910714387893677e-02 2.696857452392578125e-01 2.779494524002075195e-01
5.091561004519462585e-02 2.694282531738281250e-01 2.776979506015777588e-01
5.079234018921852112e-02 2.691709101200103760e-01 2.774465978145599365e-01
5.066929385066032410e-02 2.689137458801269531e-01 2.771954238414764404e-01
5.054647102952003479e-02 2.686567008495330811e-01 2.769443690776824951e-01
5.042387172579765320e-02 2.683998048305511475e-01 2.766934335231781006e-01
5.030149593949317932e-02 2.681430578231811523e-01 2.764426767826080322e-01
5.017934367060661316e-02 2.678864598274230957e-01 2.761920392513275146e-01
5.005741491913795471e-02 2.676300108432769775e-01 2.759415805339813232e-01
4.993570968508720398e-02 2.673737108707427979e-01 2.756912410259246826e-01
4.981422424316406250e-02 2.671175599098205566e-01 2.754410505294799805e-01
4.969296604394912720e-02 2.668615877628326416e-01 2.751909792423248291e-01
4.957192391157150269e-02 2.666057348251342773e-01 2.749410867691040039e-01
4.945110902190208435e-02 2.663500308990478516e-01 2.746913135051727295e-01
4.933051392436027527e-02 2.660944759845733643e-01 2.744416892528533936e-01
4.921013861894607544e-02 2.658390700817108154e-01 2.741922140121459961e-01
4.908998683094978333e-02 2.655838131904602051e-01 2.739428877830505371e-01
4.897005483508110046e-02 2.653287351131439209e-01 2.736936807632446289e-01
4.885034635663032532e-02 2.650737762451171875e-01 2.734446525573730469e-01
4.873085394501686096e-02 2.648189663887023926e-01 2.731957435607910156e-01
4.861158505082130432e-02 2.645643353462219238e-01 2.729469835758209229e-01
4.849253222346305847e-02 2.643098235130310059e-01 2.726983726024627686e-01
4.837370291352272034e-02 2.640554606914520264e-01 2.724499106407165527e-01
4.825508967041969299e-02 2.638012468814849854e-01 2.722015678882598877e-01
4.813669994473457336e-02 2.635472118854522705e-01 2.719533741474151611e-01
4.801852628588676453e-02 2.632932960987091064e-01 2.717053592205047607e-01
4.790057241916656494e-02 2.630395591259002686e-01 2.714574635028839111e-01
4.778283461928367615e-02 2.627859413623809814e-01 2.712097167968750000e-01
4.766531661152839661e-02 2.625325024127960205e-01 2.709621191024780273e-01
4.754801839590072632e-02 2.622791826725006104e-01 2.707146406173706055e-01
4.743093624711036682e-02 2.620260417461395264e-01 2.704673111438751221e-01
4.731407016515731812e-02 2.617730200290679932e-01 2.702201604843139648e-01
4.719742387533187866e-02 2.615201771259307861e-01 2.699731290340423584e-01
4.708099365234375000e-02 2.612674534320831299e-01 2.697262465953826904e-01
4.696477949619293213e-02 2.610149085521697998e-01 2.694794833660125732e-01
4.684878140687942505e-02 2.607625126838684082e-01 2.692328989505767822e-01
4.673300310969352722e-02 2.605102360248565674e-01 2.689864337444305420e-01
4.661743715405464172e-02 2.602581381797790527e-01 2.687401473522186279e-01
4.650208726525306702e-02 2.600061893463134766e-01 2.684939801692962646e-01
4.638695344328880310e-02 2.597543895244598389e-01 2.682479619979858398e-01
4.627203568816184998e-02 2.595027387142181396e-01 2.680020928382873535e-01
4.615733399987220764e-02 2.592512071132659912e-01 2.677563428878784180e-01
4.604284465312957764e-02 2.589998543262481689e-01 2.675107717514038086e-01
4.592857137322425842e-02 2.587486505508422852e-01 2.672653198242187500e-01
4.581451416015625000e-02 2.584975957870483398e-01 2.670200169086456299e-01
4.570066556334495544e-02 2.582466900348663330e-01 2.667748630046844482e-01
4.558703675866127014e-02 2.579959332942962646e-01 2.665298581123352051e-01
4.547361657023429871e-02 2.577453255653381348e-01 2.662850022315979004e-01
4.536041244864463806e-02 2.574948668479919434e-01 2.660402655601501465e-01
4.524742066860198975e-02 2.572445869445800781e-01 2.657957077026367188e-01
4.513464123010635376e-02 2.569944262504577637e-01 2.655512690544128418e-01
4.502207413315773010e-02 2.567444145679473877e-01 2.653069794178009033e-01
4.490972310304641724e-02 2.564945816993713379e-01 2.650628387928009033e-01
4.479758068919181824e-02 2.562448680400848389e-01 2.648188471794128418e-01
4.468565061688423157e-02 2.559953033924102783e-01 2.645750045776367188e-01
4.457392916083335876e-02 2.557459175586700439e-01 2.643313109874725342e-01
4.446242377161979675e-02 2.554966509342193604e-01 2.640877366065979004e-01
4.435112699866294861e-02 2.552475631237030029e-01 2.638443112373352051e-01
4.424004256725311279e-02 2.549985945224761963e-01 2.636010348796844482e-01
4.412916675209999084e-02 2.547498047351837158e-01 2.633579075336456299e-01
4.401850327849388123e-02 2.545011639595031738e-01 2.631149291992187500e-01
4.390804842114448547e-02 2.542526423931121826e-01 2.628720998764038086e-01
4.379780218005180359e-02 2.540042996406555176e-01 2.626293897628784180e-01
4.368776455521583557e-02 2.537561058998107910e-01 2.623868584632873535e-01
4.357793927192687988e-02 2.535080611705780029e-01 2.621444463729858398e-01
4.346832260489463806e-02 2.532601654529571533e-01 2.619021832942962646e-01
4.335891455411911011e-02 2.530124187469482422e-01 2.616600692272186279e-01
4.324971511960029602e-02 2.527648210525512695e-01 2.614181041717529297e-01
4.314072430133819580e-02 2.525173723697662354e-01 2.611762881278991699e-01
4.303194209933280945e-02 2.522700726985931396e-01 2.609346210956573486e-01
4.292336478829383850e-02 2.520229220390319824e-01 2.606930732727050781e-01
4.281499609351158142e-02 2.517759203910827637e-01 2.604516744613647461e-01
4.270683601498603821e-02 2.515290975570678711e-01 2.602104246616363525e-01
4.259888082742691040e-02 2.512823939323425293e-01 2.599693238735198975e-01
4.249113425612449646e-02 2.510358393192291260e-01 2.597283720970153809e-01
4.238359630107879639e-02 2.507894635200500488e-01 2.594875693321228027e-01
4.227625951170921326e-02 2.505432069301605225e-01 2.592469155788421631e-01
4.216913133859634399e-02 2.502971291542053223e-01 2.590063810348510742e-01
4.206221178174018860e-02 2.500512003898620605e-01 2.587660253047943115e-01
4.195549339056015015e-02 2.498054057359695435e-01 2.585257887840270996e-01
4.184897989034652710e-02 2.495597749948501587e-01 2.582857012748718262e-01
4.174267500638961792e-02 2.493142783641815186e-01 2.580457627773284912e-01
4.163657128810882568e-02 2.490689456462860107e-01 2.578059732913970947e-01
4.153067618608474731e-02 2.488237619400024414e-01 2.575663328170776367e-01
4.142498224973678589e-02 2.485787272453308105e-01 2.573268115520477295e-01
4.131949320435523987e-02 2.483338415622711182e-01 2.570874691009521484e-01
4.121420904994010925e-02 2.480891197919845581e-01 2.568482458591461182e-01
4.110912606120109558e-02 2.478445321321487427e-01 2.566091716289520264e-01
4.100424796342849731e-02 2.476001083850860596e-01 2.563702464103698730e-01
4.089957103133201599e-02 2.473558336496353149e-01 2.561314702033996582e-01
4.079509899020195007e-02 2.471116930246353149e-01 2.558928430080413818e-01
4.069082811474800110e-02 2.468677312135696411e-01 2.556543648242950439e-01
4.058675840497016907e-02 2.466238886117935181e-01 2.554160058498382568e-01
4.048289358615875244e-02 2.463802248239517212e-01 2.551778256893157959e-01
4.037922620773315430e-02 2.461366951465606689e-01 2.549397647380828857e-01
4.027576372027397156e-02 2.458933293819427490e-01 2.547018527984619141e-01
4.017250239849090576e-02 2.456501126289367676e-01 2.544640898704528809e-01
4.006944224238395691e-02 2.454070299863815308e-01 2.542264759540557861e-01
3.996658325195312500e-02 2.451641261577606201e-01 2.539890110492706299e-01
3.986392170190811157e-02 2.449213564395904541e-01 2.537516653537750244e-01
3.976146131753921509e-02 2.446787357330322266e-01 2.535144984722137451e-01
3.965920209884643555e-02 2.444362789392471313e-01 2.532774507999420166e-01
3.955714404582977295e-02 2.441939562559127808e-01 2.530405819416046143e-01
3.945528343319892883e-02 2.439517974853515625e-01 2.528038322925567627e-01
3.935362026095390320e-02 2.437097877264022827e-01 2.525672316551208496e-01
3.925215825438499451e-02 2.434679269790649414e-01 2.523307800292968750e-01
3.915089741349220276e-02 2.432262152433395386e-01 2.520944476127624512e-01
3.904983028769493103e-02 2.429846674203872681e-01 2.518582940101623535e-01
3.894896432757377625e-02 2.427432537078857422e-01 2.516222894191741943e-01
3.884829580783843994e-02 2.425020039081573486e-01 2.513864040374755859e-01
3.874782100319862366e-02 2.422609031200408936e-01 2.511506974697113037e-01
3.864754736423492432e-02 2.420199513435363770e-01 2.509151101112365723e-01
3.854747116565704346e-02 2.417791634798049927e-01 2.506796717643737793e-01
3.844759240746498108e-02 2.415385097265243530e-01 2.504443824291229248e-01
3.834791108965873718e-02 2.412980198860168457e-01 2.502092123031616211e-01
3.824842348694801331e-02 2.410576641559600830e-01 2.499742209911346436e-01
3.814913332462310791e-02 2.408174872398376465e-01 2.497393786907196045e-01
3.805004060268402100e-02 2.405774444341659546e-01 2.495046555995941162e-01
3.795114159584045410e-02 2.403375506401062012e-01 2.492700964212417603e-01
3.785243630409240723e-02 2.400978058576583862e-01 2.490356862545013428e-01
3.775392845273017883e-02 2.398582249879837036e-01 2.488013952970504761e-01
3.765561804175376892e-02 2.396187931299209595e-01 2.485672831535339355e-01
3.755749762058258057e-02 2.393795102834701538e-01 2.483332902193069458e-01
3.745957463979721069e-02 2.391403764486312866e-01 2.480994611978530884e-01
3.736184537410736084e-02 2.389013916254043579e-01 2.478657662868499756e-01
3.726430982351303101e-02 2.386625707149505615e-01 2.476322203874588013e-01
3.716696798801422119e-02 2.384238988161087036e-01 2.473988234996795654e-01
3.706981986761093140e-02 2.381853759288787842e-01 2.471655756235122681e-01
3.697286546230316162e-02 2.379470020532608032e-01 2.469324618577957153e-01
3.687610104680061340e-02 2.377087771892547607e-01 2.466994971036911011e-01
